"artist","album","track","amp1mean","amp1std","amp1skew","amp1kurt","amp1dmean","amp1dstd","amp1dskew","amp1dkurt","amp10mean","amp10std","amp10skew","amp10kurt","amp10dmean","amp10dstd","amp10dskew","amp10dkurt","amp100mean","amp100std","amp100skew","amp100kurt","amp100dmean","amp100dstd","amp100dskew","amp100dkurt","amp1000mean","amp1000std","amp1000skew","amp1000kurt","amp1000dmean","amp1000dstd","amp1000dskew","amp1000dkurt","power1","power2","power3","power4","power5","power6","power7","power8","power9","power10"
"live","Live - Throwing Copper","03 I Alone.mp3",0.227321204616796,0.90802152859914,-0.489597806782109,-0.573721331354944,-2.13101024728114,1.34975564190205,-0.353303416462545,-0.645953599141209,0.227321204616796,0.778844499139305,-0.838165193343166,-0.678293816792188,-2.97796424098893,0.794604153299472,0.630161317656346,0.167808781231185,0.227321204616796,0.409275725746828,-0.656665470672324,-0.401718693355855,-1.92612411995468,0.40904904232997,1.29300770120253,-0.367617972786668,0.227321204616796,0.361715037906425,0.306760258951958,-0.656722410537099,-1.58398563272038,0.374741405186318,0.752843885019654,-0.643396173341746,-0.380410056756174,-0.698284233245742,-0.413090661013573,1.46818641965543,0.514089152967507,0.828818383027911,0.635776282794974,0.682009615810713,0.752989441404711,0.927188788447077
"live","Live - Throwing Copper","04 Iris.mp3",0.225701922243402,1.07637772802609,-0.197172889511721,-0.825041271245552,-0.664728894471719,1.38331071649697,-0.526707256746536,-0.575927559113259,0.225701922243402,0.978017250103575,-0.744623915275847,-0.820801675623947,-1.48294549622902,1.12569263813566,-0.345693691141056,-0.895826248485532,0.225701922243402,0.532209358314361,1.16128466996614,0.0693790764610986,-0.049277162374776,0.517579435123286,-0.314456059037626,0.0890882034608862,0.225701922243402,0.599702782969994,-0.528887875694601,-0.359585347007472,0.132891651338247,0.637450919265286,-0.247157785134342,-0.395455054598588,-0.120773363329641,-0.852938504703102,-0.327541817740596,0.616123856415536,0.890295971118514,0.824019991441077,0.782359743445814,0.288301448570603,0.591763276075313,0.55186701858438
"live","Live - Throwing Copper","05 Lightning Crashes.mp3",0.245195123371028,-0.800648652469228,-1.05964189647497,-0.0551113733427055,-0.353316627839284,-0.790463640402055,-2.54811852654063,1.53474229505812,0.245195123371028,-0.696003332112531,-1.1052218504965,-0.380229036398139,-0.737430685818562,-0.62356323003033,0.330652643461709,-0.317317610113997,0.245195123371028,-0.676045448276865,-0.253265770083779,-0.344880186563296,-0.214786919793929,-0.660656400591706,0.560717041028027,-0.339738314443612,0.245195123371028,-0.756511030671276,-0.478377423925446,-0.274562522216364,0.0323173780187656,-0.729130563075406,0.387693217614807,-0.325266495963452,0.26382294145717,-0.197898704502006,-1.47509523496094,0.411765828487535,-0.0437827809729673,1.15511565731817,-0.354896717145646,0.709342007841757,0.518030420867451,0.258844483505652
"live","Live - Throwing Copper","06 Top.mp3",0.219476662787891,1.55334277517908,0.0862441761167439,-0.893482671395921,-3.02786591180386,2.18583499829057,-0.658910602652033,-0.696025438805324,0.219476662787891,1.30587804242427,-0.331906036936166,-0.782916481616843,-2.6414505277231,1.55984028795077,-0.662189390341855,-0.728438165166571,0.219476662787891,0.859012278075216,0.0536363932073278,-0.0438594048312208,-1.44919490904468,0.867534130534636,-0.390992440915953,-0.0180376981998374,0.219476662787891,0.850405479532694,-0.109896754883399,-0.525892455764599,-0.942644030934155,0.903273846596008,0.160380265728226,-0.529154198406474,-0.266426035321377,-0.682233911531071,-0.603723547945919,0.712416794278042,0.999142061373343,1.08014352742207,0.602494823615528,0.46058466218898,0.763061569840604,0.725092985507879
"live","Live - Throwing Copper","07 All Over You.mp3",0.219308602779953,1.07803668399134,-0.211009761291732,-0.642071448036848,-3.02786591180386,1.4713273413546,-0.84970932700636,-0.652838273292959,0.219308602779953,0.937824065764864,-0.857105931462105,-0.663851602456037,-2.97796424098893,1.24776971479521,-0.800422907628467,-0.474650997310908,0.219308602779953,0.348678764489712,-1.31433875217309,0.0446240359456601,-0.184001262625045,0.330851629783124,1.61897639611614,0.128175520285032,0.219308602779953,0.363275343630392,-0.607538478657586,-0.249379963108805,-0.227641238789374,0.413047449993048,0.194392923007611,-0.295845313129988,-0.155310148510091,-0.59217676388958,-0.728555802163082,0.207051807722494,0.760504267280133,1.05938440618167,0.653253928375295,0.539329309811993,0.731607521417277,0.913281839641773
"live","Live - Throwing Copper","08 S__t Towne.mp3",0.240353774288284,1.222992344422,0.0840017321142251,-0.846085753369799,2.5367524938363,1.78821415416775,-0.298429630676093,-0.880702149473211,0.240353774288284,0.976479881300447,-0.426766030239097,-0.843953108247711,1.72860426466418,1.36278007608614,0.181279033767569,-0.615800868310399,0.240353774288284,0.286293979198582,-0.56313173186535,-0.178900562901313,0.0729726401283472,0.257824139803605,2.38279854091055,-0.118924221974404,0.240353774288284,0.242013181612104,0.0603290702018838,-0.699875256500899,-1.04713226942917,0.237760137648205,0.445249171728914,-0.684534788995855,-0.336386794421679,-0.659973140084461,-0.466679139335311,0.913850747666308,0.827581088314883,1.41414870760219,0.783966722574612,0.277928301901181,0.482778288346,0.480894246844343
"live","Live - Throwing Copper","09 T.B.D..mp3",0.25145255399953,0.142438235188475,1.48123725883349,-0.856366244114281,0.414716996045782,-0.844271516529076,-0.264304633963115,1.65075577984841,0.25145255399953,0.500260793069597,1.86386828051955,-0.911854869077825,0.67371886269443,-0.0367634057205811,0.660015893857434,-0.349022997325289,0.25145255399953,0.601044111565796,-0.653442174632972,-0.57424126097975,-0.921214571433638,0.617654633762891,-0.537683145019148,-0.548464823255052,0.25145255399953,0.512820287201261,-0.0603630115778692,-0.665046196837643,-0.291517516215933,0.555623368421418,-0.583279694301969,-0.637469135172354,2.55853126533009,-1.66623245867271,-1.47509523496094,-2.13513057500478,-1.50891502739534,-1.35536319311877,-1.25617369218637,-0.460138797301342,0.642644018028807,0.341649459824273
"live","Live - Throwing Copper","10 Stage.mp3",0.236851075962301,1.46415022512901,0.285086497706879,-1.02739819227312,0.146653627951778,1.86784193356545,-0.385612342280968,-0.783594106281479,0.236851075962301,1.41805013788338,0.0228923460942105,-0.981715644852205,2.65828241098634,1.23099659087456,-0.304032976871093,-1.07283675495921,0.236851075962301,1.09499036923807,-0.0614535757800996,-0.504658492055142,-0.43642680563377,1.10861678193809,-0.262435006137281,-0.543974399792712,0.236851075962301,0.795058634757542,-0.0915225494507607,-0.823342027115228,0.250841003700096,0.829729650083769,-0.268052937124895,-0.810807545337312,-0.16483688747555,-0.879460013961259,-1.13325822802057,1.02603290464203,0.869583065252651,1.20031878463738,1.17766404199615,0.492116480944548,0.810096541488878,1.13992745046696
"live","Live - Throwing Copper","11 Waitress.mp3",0.303780974115006,1.23050460230047,0.160993220218163,-0.902017095040104,-0.0557060284551879,2.00193890353279,-0.262613682516036,-0.94759441343772,0.303780974115006,1.0802939373846,-0.0367895552297456,-0.851610384334474,0.486559414119946,1.24118443569204,-0.172204158812436,-0.359175761177826,0.303780974115006,0.652740730232938,-1.21896945624815,-0.449665879552316,2.26782574994052,0.619851776439607,0.863214670283875,-0.352114290840118,0.303780974115006,0.563891791060287,0.214865898882386,-0.592082106777013,2.15904534235087,0.577141242650005,-0.478540772660107,-0.558514078713385,-0.240670232484218,-1.05738473987942,-1.13722189705095,0.791493242145101,0.842858971259269,1.46254668438023,1.23978674468982,0.791089314940089,1.35945042694724,1.66398635174031
"live","Live - Throwing Copper","12 Pillar of Davidson.mp3",0.247260567669886,0.409557721702366,1.01375691073715,-0.410887502410843,-0.405801841316464,-0.247451963341007,-0.153431696514524,0.6189259821082,0.247260567669886,0.649557924779403,1.43528570762817,-0.337787317951015,0.771531694050239,0.414734486491724,0.788561568874266,-0.570647587462526,0.247260567669886,0.70320438885215,0.566333776040253,0.276711991675137,-0.225736674737323,0.762816103245136,0.128757089657252,0.193488580796667,0.247260567669886,0.580143071082861,-0.301766484485234,-0.342203586552371,1.0719872392381,0.660575049738198,-1.05479368867723,-0.355156349778852,1.24517470116666,-0.794214318825023,-0.637560322658099,-0.563440027281383,-0.414362976350723,-0.428393713403119,-0.576462626424206,-0.323044622859895,-0.242756345218097,0.0237407596790352
"live","Live - Throwing Copper","13 White, Discussion.mp3",0.273643129252901,1.17052665942216,0.321598175217241,-0.817757901533688,-0.950287333724783,1.38075863787483,-0.169585003998714,-0.69397586992782,0.273643129252901,1.16076293719088,0.563473561948912,-0.831099656584713,-0.288648141550128,1.22229150878443,-0.492357802360505,-0.368167615252236,0.273643129252901,0.51984967276126,-0.909219830947761,-0.537932062874057,-0.709505271039997,0.493220351490243,1.7766865041781,-0.501891146074279,0.273643129252901,0.54240309886347,0.686269815013733,-0.533589970348692,-1.71023844391217,0.586717209972335,-0.190844521824221,-0.589805116201251,0.0145369891358022,-0.933441493724049,-0.66730643562333,0.686208881950413,0.935637521352126,0.812298915789613,0.248090689586417,0.321461807955247,0.943282694165645,1.01023306640202
"live","Live - Throwing Copper","14 Horse (Hidden Track).mp3",0.260526529577477,0.701897242646365,0.24600409019381,-0.776858747360192,0.589278928277162,0.415534444673689,-0.431755409445506,-0.737594657505198,0.260526529577477,0.732043811176781,0.426359450340505,-0.606272590083912,-1.46518352535506,1.0117266071029,0.111688259724516,-0.869780103518904,0.260526529577477,0.19881621774207,-1.7185250482658,0.913456987320861,-0.514734399256046,0.189092096330265,1.41134059497008,1.18203210806542,0.260526529577477,0.29301243706318,-0.361132497105202,-0.196552371124198,-0.706964800894391,0.3229899271334,-0.443261514535615,-0.226276871394247,0.691230708869441,-0.793379434314536,0.0189047336434027,0.702762968362559,-0.104122823333921,-0.52686170677773,-0.752695356666203,-0.470358087419653,0.00509362470647885,0.224838198298777
"macygray","Macy Gray - The Trouble With Being Myself","01 When I See You.mp3",0.270729410863038,1.93096196788456,-0.71785534010514,-0.763918769050887,-0.145319670725497,2.31139354796407,0.161505540551433,-0.723304161997106,0.270729410863038,1.55822258702129,-1.69052630400822,-0.448605814169569,1.67431802126868,1.1930671123282,0.289022373641106,-0.317886996540582,0.270729410863038,2.05495816694328,-0.484345094221319,-0.515214937965098,0.52632618635376,2.11282580929704,0.193965646725247,-0.518135863026388,0.270729410863038,1.67048929806413,0.103077053366915,-0.534890611544655,-0.404208620972532,1.68598455454135,0.47989930082473,-0.516580440729025,-0.50845042682474,-0.515257570973918,1.00039202896506,1.33940370010129,0.490778962122543,-0.321913591452385,0.184548444289393,0.369975764564858,0.42980000462491,0.352339570896311
"macygray","Macy Gray - The Trouble With Being Myself","02 It Aint The Money.mp3",0.324807832801661,1.95103082489619,-0.347867566439167,-0.636098181014103,0.28214323459498,1.8964099131157,1.25935530496085,-0.242230987590474,0.324807832801661,1.802237056294,-0.9974923436654,-0.366714092010323,-0.955844371600798,1.68617414015967,0.703038878729889,-0.463284043999594,0.324807832801661,1.581587122591,0.322099837644354,-0.337651064554695,0.707435133124242,1.61428955189005,0.68430352648915,-0.309790752791452,0.324807832801661,1.51057039552845,-0.0180776633317317,-0.450195968841005,-1.75894353389751,1.58975498382586,-0.705719884211374,-0.414174053695413,0.0327475463543003,-0.552849661363917,0.846633475877511,-0.0472097500470119,0.0633835365397009,-0.535462821102297,-0.152469029061179,0.207536506812731,0.676930578809496,0.457088906013784
